Date,Algoma_District,Brant_County,Chatham_Kent,Durham_Region,Eastern_Ontario,Grey_Bruce,Haldimand_Norfolk,Haliburton_Kawartha_Pine_Ridge,Halton_Region,City_of_Hamilton,Hastings_Prince_Edward,Huron_Perth,KFLA,Lambton_County,Leeds_Grenville_Lanark,Middlesex_London,Niagara_Region,North_Bay_Parry_Sound_District,Northwestern,City_of_Ottawa,Peel_Region,Peterborough_County_City,Porcupine,Waterloo_Region,Renfrew_County_and_District,Simcoe_Muskoka_District,Southwestern,Sudbury_and_District,Thunder_Bay_District,Timiskaming,Toronto,Wellington_Dufferin_Guelph,Windsor_Essex_County,York_Region,Total,Total_SMA_7
2020-09-19,1.0,1.0,0.0,6.0,0.0,2.0,0.0,1.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,55.0,94.0,0.0,1.0,14.0,1.0,11.0,0.0,0.0,-1.0,0.0,129.0,14.0,6.0,28.0,407,312.0
2020-09-20,0.0,3.0,0.0,19.0,3.0,0.0,1.0,0.0,24.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,14.0,108.0,0.0,0.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,113.0,2.0,2.0,38.0,365,335.0
2020-09-21,1.0,1.0,0.0,14.0,5.0,1.0,0.0,0.0,12.0,8.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0,60.0,84.0,0.0,0.0,13.0,1.0,9.0,0.0,0.0,0.0,0.0,175.0,3.0,7.0,20.0,425,351.0
2020-09-22,0.0,1.0,0.0,16.0,6.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,12.0,3.0,0.0,1.0,90.0,95.0,0.0,1.0,27.0,0.0,8.0,0.0,1.0,1.0,0.0,153.0,7.0,1.0,27.0,478,383.42857142857144
2020-09-23,0.0,1.0,0.0,-6.0,3.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,1.0,-1.0,4.0,0.0,8.0,0.0,0.0,65.0,79.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,102.0,3.0,4.0,30.0,335,386.2857142857143
2020-09-24,0.0,6.0,0.0,12.0,2.0,0.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,82.0,46.0,1.0,0.0,26.0,4.0,4.0,1.0,0.0,1.0,0.0,151.0,1.0,3.0,34.0,409,402.85714285714283
2020-09-25,1.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,2.0,1.0,1.0,8.0,3.0,0.0,0.0,40.0,66.0,0.0,0.0,6.0,1.0,9.0,-1.0,0.0,0.0,0.0,204.0,2.0,4.0,33.0,409,404.0
2020-09-26,0.0,2.0,1.0,5.0,10.0,3.0,1.0,-1.0,12.0,14.0,0.0,0.0,3.0,0.0,3.0,7.0,9.0,0.0,2.0,45.0,110.0,4.0,1.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,131.0,9.0,2.0,43.0,435,408.0
2020-09-27,0.0,1.0,1.0,19.0,3.0,2.0,1.0,2.0,10.0,8.0,1.0,1.0,3.0,1.0,-1.0,13.0,20.0,0.0,0.0,58.0,131.0,1.0,0.0,10.0,0.0,8.0,0.0,1.0,0.0,-2.0,137.0,0.0,4.0,58.0,491,426.0
2020-09-28,0.0,1.0,0.0,7.0,7.0,1.0,0.0,1.0,15.0,13.0,0.0,0.0,1.0,0.0,1.0,9.0,20.0,0.0,0.0,89.0,104.0,2.0,1.0,9.0,0.0,12.0,1.0,0.0,0.0,0.0,344.0,3.0,3.0,56.0,700,465.2857142857143
2020-09-29,0.0,0.0,0.0,14.0,-1.0,0.0,0.0,0.0,8.0,12.0,1.0,1.0,2.0,0.0,3.0,2.0,7.0,0.0,0.0,106.0,79.0,1.0,-1.0,12.0,0.0,7.0,1.0,1.0,0.0,0.0,251.0,1.0,4.0,43.0,554,476.14285714285717
2020-09-30,0.0,1.0,1.0,25.0,2.0,0.0,0.0,0.0,33.0,11.0,3.0,0.0,1.0,0.0,3.0,11.0,9.0,0.0,0.0,64.0,97.0,0.0,1.0,9.0,-1.0,12.0,2.0,1.0,0.0,2.0,288.0,2.0,7.0,41.0,625,517.5714285714286
2020-10-01,0.0,6.0,0.0,14.0,4.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,2.0,0.0,4.0,5.0,6.0,0.0,2.0,66.0,101.0,2.0,0.0,13.0,1.0,14.0,2.0,2.0,1.0,0.0,229.0,7.0,1.0,43.0,538,536.0
2020-10-02,1.0,1.0,0.0,34.0,0.0,2.0,0.0,2.0,11.0,6.0,0.0,0.0,4.0,1.0,-1.0,3.0,11.0,0.0,3.0,141.0,111.0,3.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,323.0,10.0,6.0,38.0,732,582.1428571428571
2020-10-03,1.0,1.0,1.0,7.0,8.0,0.0,1.0,0.0,12.0,16.0,1.0,0.0,5.0,1.0,4.0,3.0,12.0,0.0,9.0,97.0,104.0,2.0,1.0,18.0,1.0,9.0,0.0,0.0,0.0,1.0,284.0,5.0,-1.0,50.0,653,613.2857142857143
2020-10-04,0.0,3.0,0.0,13.0,6.0,3.0,0.0,2.0,25.0,6.0,1.0,1.0,3.0,0.0,2.0,7.0,17.0,1.0,1.0,81.0,123.0,1.0,0.0,14.0,1.0,7.0,1.0,0.0,0.0,0.0,196.0,2.0,7.0,42.0,566,624.0
2020-10-05,0.0,1.0,1.0,10.0,4.0,2.0,1.0,0.0,26.0,6.0,2.0,3.0,1.0,0.0,1.0,8.0,9.0,0.0,0.0,81.0,88.0,0.0,0.0,15.0,2.0,9.0,2.0,0.0,0.0,1.0,289.0,5.0,1.0,47.0,615,611.8571428571429
2020-10-06,0.0,3.0,0.0,12.0,13.0,1.0,0.0,2.0,30.0,15.0,0.0,0.0,6.0,-1.0,1.0,3.0,17.0,-1.0,-1.0,62.0,90.0,1.0,0.0,21.0,1.0,10.0,0.0,0.0,0.0,0.0,201.0,4.0,2.0,56.0,548,611.0
2020-10-07,2.0,1.0,0.0,12.0,5.0,1.0,2.0,-1.0,15.0,25.0,-1.0,1.0,2.0,0.0,4.0,12.0,8.0,0.0,1.0,121.0,70.0,1.0,1.0,17.0,2.0,23.0,0.0,0.0,0.0,-1.0,173.0,8.0,4.0,75.0,583,605.0
2020-10-08,1.0,0.0,0.0,22.0,6.0,0.0,0.0,1.0,33.0,11.0,0.0,1.0,1.0,0.0,0.0,11.0,7.0,0.0,0.0,182.0,134.0,0.0,0.0,10.0,1.0,24.0,0.0,1.0,0.0,0.0,265.0,3.0,5.0,78.0,797,642.0
2020-10-09,0.0,2.0,0.0,32.0,5.0,0.0,2.0,0.0,59.0,40.0,1.0,0.0,2.0,1.0,1.0,24.0,10.0,1.0,1.0,126.0,150.0,1.0,0.0,13.0,1.0,28.0,0.0,1.0,0.0,0.0,336.0,16.0,18.0,68.0,939,671.5714285714286
2020-10-10,0.0,5.0,0.0,25.0,9.0,2.0,1.0,0.0,32.0,24.0,1.0,0.0,1.0,-1.0,2.0,2.0,12.0,0.0,0.0,94.0,123.0,0.0,0.0,18.0,1.0,14.0,0.0,0.0,1.0,0.0,358.0,4.0,5.0,76.0,809,693.8571428571429
2020-10-11,2.0,5.0,0.0,29.0,6.0,0.0,0.0,0.0,49.0,35.0,0.0,1.0,5.0,1.0,3.0,6.0,14.0,0.0,0.0,54.0,157.0,0.0,1.0,14.0,4.0,19.0,1.0,0.0,1.0,0.0,140.0,6.0,9.0,87.0,649,705.7142857142857
2020-10-12,0.0,4.0,0.0,8.0,5.0,2.0,2.0,1.0,20.0,34.0,1.0,2.0,2.0,-1.0,-1.0,29.0,9.0,0.0,0.0,119.0,159.0,0.0,0.0,8.0,1.0,19.0,4.0,0.0,0.0,0.0,303.0,10.0,11.0,56.0,807,733.1428571428571
2020-10-13,0.0,3.0,0.0,17.0,4.0,2.0,1.0,0.0,29.0,15.0,0.0,1.0,1.0,2.0,1.0,13.0,12.0,0.0,1.0,116.0,135.0,0.0,1.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,311.0,8.0,10.0,42.0,746,761.4285714285714
2020-10-14,0.0,7.0,0.0,22.0,20.0,1.0,0.0,0.0,21.0,41.0,0.0,0.0,0.0,1.0,1.0,6.0,-1.0,1.0,0.0,39.0,170.0,0.0,0.0,23.0,1.0,15.0,1.0,1.0,0.0,0.0,270.0,0.0,2.0,79.0,721,781.1428571428571
2020-10-15,0.0,12.0,0.0,40.0,23.0,0.0,1.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,19.0,0.0,0.0,89.0,136.0,0.0,1.0,13.0,1.0,15.0,7.0,0.0,0.0,0.0,239.0,6.0,1.0,127.0,783,779.1428571428571
2020-10-16,0.0,3.0,0.0,27.0,18.0,-1.0,1.0,0.0,46.0,22.0,1.0,1.0,0.0,9.0,1.0,12.0,5.0,0.0,1.0,108.0,135.0,1.0,1.0,12.0,5.0,11.0,1.0,0.0,0.0,0.0,213.0,5.0,12.0,62.0,712,746.7142857142857
2020-10-17,0.0,8.0,0.0,30.0,9.0,1.0,2.0,0.0,25.0,12.0,1.0,1.0,4.0,2.0,3.0,9.0,7.0,1.0,0.0,70.0,107.0,1.0,0.0,19.0,1.0,6.0,3.0,0.0,0.0,0.0,374.0,10.0,6.0,93.0,805,746.1428571428571
2020-10-18,0.0,1.0,0.0,45.0,7.0,1.0,0.0,0.0,29.0,11.0,0.0,0.0,-2.0,2.0,2.0,4.0,5.0,0.0,0.0,66.0,155.0,1.0,1.0,4.0,2.0,18.0,0.0,1.0,0.0,0.0,197.0,13.0,1.0,94.0,658,747.4285714285714
2020-10-19,1.0,1.0,1.0,16.0,13.0,4.0,1.0,1.0,23.0,17.0,1.0,0.0,-1.0,0.0,1.0,6.0,9.0,2.0,0.0,51.0,168.0,2.0,1.0,14.0,1.0,17.0,2.0,0.0,0.0,0.0,244.0,2.0,3.0,103.0,704,732.7142857142857
2020-10-20,0.0,14.0,2.0,32.0,6.0,0.0,1.0,0.0,46.0,36.0,0.0,0.0,0.0,3.0,2.0,10.0,12.0,2.0,0.0,79.0,136.0,2.0,0.0,14.0,0.0,13.0,6.0,0.0,0.0,1.0,327.0,4.0,9.0,64.0,821,743.4285714285714
2020-10-21,0.0,3.0,4.0,43.0,9.0,0.0,1.0,0.0,24.0,34.0,3.0,1.0,2.0,0.0,2.0,3.0,19.0,-1.0,0.0,57.0,157.0,0.0,0.0,15.0,1.0,13.0,0.0,1.0,0.0,-1.0,321.0,5.0,-2.0,76.0,790,753.2857142857143
2020-10-22,0.0,4.0,5.0,29.0,10.0,0.0,1.0,0.0,29.0,20.0,1.0,0.0,2.0,0.0,2.0,10.0,9.0,1.0,0.0,72.0,162.0,2.0,1.0,9.0,2.0,24.0,1.0,0.0,0.0,-2.0,335.0,4.0,2.0,106.0,841,761.5714285714286
2020-10-23,1.0,0.0,2.0,38.0,19.0,4.0,2.0,2.0,34.0,15.0,2.0,1.0,0.0,1.0,2.0,10.0,9.0,1.0,1.0,87.0,186.0,1.0,0.0,13.0,0.0,3.0,3.0,2.0,1.0,0.0,292.0,16.0,6.0,72.0,826,777.8571428571429
2020-10-24,0.0,9.0,0.0,51.0,43.0,0.0,2.0,0.0,21.0,10.0,-1.0,0.0,2.0,-1.0,6.0,8.0,10.0,-1.0,0.0,89.0,170.0,0.0,1.0,14.0,8.0,23.0,1.0,2.0,4.0,1.0,348.0,15.0,2.0,141.0,978,802.5714285714286
2020-10-25,0.0,5.0,9.0,52.0,17.0,1.0,5.0,1.0,31.0,13.0,2.0,1.0,1.0,2.0,4.0,10.0,23.0,0.0,1.0,80.0,289.0,0.0,0.0,21.0,2.0,16.0,5.0,5.0,0.0,-1.0,309.0,9.0,12.0,117.0,1042,857.4285714285714
2020-10-26,1.0,7.0,5.0,23.0,4.0,2.0,10.0,0.0,27.0,41.0,-1.0,0.0,1.0,1.0,1.0,11.0,4.0,0.0,0.0,76.0,215.0,4.0,2.0,4.0,2.0,28.0,2.0,0.0,0.0,0.0,281.0,8.0,2.0,90.0,851,878.4285714285714
2020-10-27,0.0,11.0,0.0,44.0,5.0,2.0,3.0,0.0,10.0,14.0,0.0,1.0,2.0,0.0,4.0,7.0,4.0,0.0,0.0,58.0,169.0,2.0,0.0,5.0,2.0,14.0,2.0,2.0,1.0,0.0,355.0,5.0,16.0,89.0,827,879.2857142857143
2020-10-28,1.0,0.0,2.0,26.0,14.0,0.0,3.0,1.0,24.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,2.0,76.0,186.0,0.0,0.0,11.0,1.0,17.0,0.0,0.0,0.0,0.0,299.0,8.0,3.0,121.0,834,885.5714285714286
2020-10-29,0.0,9.0,5.0,19.0,13.0,-1.0,2.0,0.0,35.0,28.0,1.0,3.0,2.0,0.0,6.0,9.0,16.0,1.0,0.0,58.0,169.0,0.0,1.0,13.0,0.0,15.0,5.0,0.0,0.0,0.0,420.0,5.0,5.0,95.0,934,898.8571428571429
2020-10-30,0.0,6.0,3.0,32.0,27.0,0.0,1.0,1.0,37.0,14.0,1.0,0.0,0.0,0.0,3.0,7.0,19.0,-1.0,0.0,92.0,173.0,1.0,0.0,12.0,6.0,22.0,2.0,2.0,0.0,0.0,314.0,2.0,5.0,115.0,896,908.8571428571429
2020-10-31,0.0,3.0,1.0,23.0,6.0,6.0,4.0,0.0,31.0,41.0,2.0,5.0,0.0,1.0,0.0,6.0,23.0,0.0,0.0,94.0,282.0,1.0,2.0,22.0,1.0,20.0,3.0,0.0,2.0,0.0,325.0,13.0,10.0,88.0,1015,914.1428571428571
2020-11-01,0.0,25.0,2.0,31.0,9.0,1.0,1.0,2.0,16.0,21.0,1.0,1.0,0.0,1.0,2.0,6.0,31.0,0.0,0.0,130.0,238.0,1.0,0.0,26.0,2.0,23.0,3.0,1.0,0.0,0.0,279.0,4.0,7.0,113.0,977,904.8571428571429
2020-11-02,1.0,1.0,0.0,32.0,11.0,0.0,2.0,0.0,19.0,30.0,1.0,2.0,0.0,1.0,0.0,7.0,24.0,0.0,0.0,64.0,269.0,0.0,1.0,19.0,1.0,28.0,11.0,0.0,0.0,0.0,315.0,5.0,23.0,81.0,948,918.7142857142857
2020-11-03,0.0,10.0,5.0,57.0,11.0,0.0,0.0,1.0,86.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,31.0,0.0,0.0,34.0,212.0,0.0,0.0,20.0,3.0,21.0,20.0,1.0,0.0,0.0,408.0,11.0,4.0,76.0,1050,950.5714285714286
2020-11-04,2.0,1.0,0.0,62.0,2.0,1.0,6.0,1.0,47.0,32.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0,0.0,1.0,48.0,299.0,2.0,0.0,21.0,0.0,25.0,3.0,3.0,0.0,0.0,319.0,4.0,3.0,85.0,987,972.4285714285714
2020-11-05,0.0,13.0,2.0,33.0,23.0,2.0,6.0,0.0,47.0,37.0,2.0,4.0,0.0,2.0,0.0,16.0,22.0,1.0,2.0,45.0,269.0,1.0,0.0,17.0,0.0,9.0,7.0,2.0,0.0,0.0,350.0,9.0,6.0,71.0,998,981.5714285714286
2020-11-06,1.0,11.0,0.0,24.0,9.0,0.0,-1.0,3.0,41.0,32.0,1.0,1.0,1.0,1.0,3.0,16.0,26.0,1.0,1.0,43.0,280.0,1.0,0.0,34.0,1.0,14.0,1.0,7.0,0.0,0.0,300.0,15.0,11.0,125.0,1003,996.8571428571429
2020-11-07,0.0,12.0,3.0,30.0,6.0,1.0,7.0,1.0,64.0,55.0,0.0,8.0,3.0,2.0,0.0,25.0,31.0,0.0,1.0,78.0,258.0,1.0,0.0,36.0,2.0,14.0,5.0,14.0,1.0,0.0,336.0,12.0,12.0,114.0,1132,1013.5714285714286
2020-11-08,0.0,7.0,2.0,56.0,10.0,2.0,2.0,0.0,43.0,68.0,1.0,7.0,0.0,2.0,5.0,0.0,21.0,0.0,0.0,71.0,385.0,1.0,1.0,23.0,2.0,20.0,3.0,12.0,5.0,0.0,434.0,18.0,22.0,105.0,1328,1063.7142857142858
2020-11-09,6.0,5.0,1.0,14.0,8.0,5.0,0.0,1.0,37.0,57.0,0.0,2.0,5.0,2.0,1.0,37.0,18.0,1.0,0.0,74.0,279.0,1.0,0.0,32.0,2.0,10.0,3.0,8.0,7.0,0.0,483.0,16.0,20.0,107.0,1242,1105.7142857142858
2020-11-10,3.0,3.0,1.0,36.0,8.0,1.0,1.0,0.0,72.0,35.0,0.0,22.0,1.0,-1.0,1.0,20.0,50.0,0.0,2.0,23.0,395.0,1.0,1.0,42.0,0.0,20.0,7.0,2.0,2.0,0.0,520.0,13.0,7.0,100.0,1388,1154.0
2020-11-11,2.0,6.0,3.0,63.0,7.0,1.0,5.0,1.0,30.0,62.0,0.0,6.0,2.0,1.0,4.0,20.0,42.0,1.0,0.0,28.0,468.0,1.0,0.0,40.0,-2.0,27.0,12.0,6.0,8.0,0.0,384.0,7.0,11.0,180.0,1426,1216.7142857142858
2020-11-12,0.0,3.0,13.0,61.0,12.0,7.0,3.0,0.0,54.0,30.0,0.0,10.0,2.0,-1.0,2.0,23.0,27.0,3.0,3.0,91.0,448.0,4.0,1.0,58.0,-2.0,20.0,14.0,8.0,1.0,0.0,472.0,14.0,39.0,155.0,1575,1299.142857142857
2020-11-13,-1.0,10.0,3.0,41.0,4.0,2.0,2.0,3.0,55.0,43.0,3.0,9.0,6.0,1.0,3.0,2.0,12.0,2.0,2.0,41.0,440.0,1.0,0.0,43.0,0.0,27.0,3.0,6.0,2.0,0.0,440.0,19.0,17.0,155.0,1396,1355.2857142857142
2020-11-14,0.0,11.0,1.0,64.0,5.0,5.0,2.0,4.0,54.0,34.0,2.0,10.0,10.0,3.0,2.0,19.0,19.0,0.0,0.0,77.0,497.0,5.0,0.0,67.0,2.0,34.0,9.0,5.0,5.0,0.0,456.0,5.0,44.0,130.0,1581,1419.4285714285713
2020-11-15,0.0,4.0,4.0,62.0,5.0,5.0,5.0,-1.0,54.0,31.0,4.0,6.0,6.0,2.0,0.0,29.0,23.0,0.0,1.0,62.0,308.0,3.0,1.0,48.0,1.0,26.0,13.0,6.0,4.0,0.0,364.0,24.0,23.0,125.0,1248,1408.0
2020-11-16,1.0,9.0,7.0,45.0,9.0,10.0,7.0,2.0,46.0,35.0,3.0,4.0,3.0,1.0,1.0,5.0,19.0,0.0,0.0,51.0,392.0,6.0,1.0,67.0,6.0,35.0,10.0,1.0,4.0,1.0,508.0,14.0,14.0,170.0,1487,1443.0
2020-11-17,0.0,9.0,6.0,69.0,5.0,2.0,0.0,3.0,58.0,19.0,-1.0,2.0,5.0,0.0,1.0,3.0,27.0,0.0,0.0,11.0,256.0,1.0,0.0,42.0,-5.0,19.0,6.0,1.0,9.0,0.0,569.0,22.0,16.0,94.0,1249,1423.142857142857
2020-11-18,0.0,3.0,3.0,40.0,2.0,2.0,5.0,1.0,63.0,46.0,0.0,1.0,3.0,3.0,1.0,2.0,9.0,2.0,3.0,22.0,463.0,0.0,1.0,54.0,0.0,25.0,14.0,1.0,20.0,0.0,410.0,23.0,17.0,178.0,1417,1421.857142857143
2020-11-19,0.0,6.0,2.0,57.0,8.0,10.0,2.0,2.0,35.0,37.0,2.0,7.0,3.0,2.0,0.0,19.0,21.0,2.0,1.0,37.0,361.0,1.0,0.0,28.0,2.0,27.0,6.0,1.0,7.0,0.0,346.0,11.0,24.0,143.0,1210,1369.7142857142858
2020-11-20,0.0,1.0,5.0,46.0,5.0,21.0,0.0,0.0,36.0,36.0,4.0,6.0,0.0,5.0,1.0,37.0,21.0,4.0,2.0,77.0,400.0,2.0,0.0,28.0,4.0,33.0,5.0,0.0,6.0,1.0,393.0,26.0,45.0,168.0,1418,1372.857142857143
2020-11-21,0.0,23.0,0.0,56.0,3.0,3.0,6.0,2.0,53.0,47.0,2.0,7.0,0.0,3.0,0.0,26.0,34.0,1.0,2.0,36.0,522.0,6.0,0.0,42.0,0.0,26.0,6.0,3.0,9.0,1.0,450.0,19.0,47.0,153.0,1588,1373.857142857143
2020-11-22,0.0,12.0,4.0,50.0,7.0,16.0,10.0,4.0,48.0,66.0,4.0,5.0,2.0,0.0,0.0,7.0,22.0,1.0,5.0,32.0,490.0,3.0,1.0,54.0,2.0,24.0,4.0,1.0,11.0,0.0,460.0,30.0,29.0,130.0,1534,1414.7142857142858
2020-11-23,0.0,16.0,3.0,41.0,6.0,7.0,6.0,4.0,53.0,61.0,2.0,5.0,0.0,0.0,0.0,13.0,24.0,1.0,4.0,40.0,535.0,1.0,0.0,83.0,3.0,25.0,9.0,4.0,16.0,0.0,336.0,30.0,56.0,205.0,1589,1429.2857142857142
2020-11-24,0.0,6.0,0.0,16.0,1.0,2.0,0.0,1.0,5.0,10.0,1.0,5.0,0.0,4.0,2.0,6.0,19.0,-2.0,3.0,19.0,175.0,3.0,0.0,40.0,0.0,25.0,4.0,2.0,1.0,-1.0,497.0,16.0,31.0,118.0,1009,1395.0
2020-11-25,0.0,5.0,2.0,26.0,5.0,2.0,2.0,1.0,30.0,49.0,6.0,0.0,2.0,0.0,-1.0,26.0,17.0,3.0,2.0,23.0,415.0,2.0,0.0,61.0,3.0,30.0,7.0,1.0,13.0,-1.0,445.0,13.0,48.0,136.0,1373,1388.7142857142858
2020-11-26,2.0,6.0,2.0,47.0,9.0,9.0,3.0,7.0,36.0,59.0,7.0,11.0,7.0,1.0,0.0,14.0,23.0,5.0,0.0,24.0,572.0,0.0,0.0,64.0,0.0,18.0,7.0,3.0,4.0,0.0,356.0,29.0,42.0,111.0,1478,1427.0
2020-11-27,0.0,16.0,2.0,65.0,9.0,11.0,11.0,6.0,130.0,82.0,3.0,14.0,4.0,-1.0,3.0,10.0,20.0,2.0,3.0,55.0,517.0,5.0,0.0,74.0,1.0,38.0,10.0,2.0,1.0,0.0,494.0,27.0,52.0,189.0,1855,1489.4285714285713
2020-11-28,0.0,2.0,0.0,48.0,13.0,10.0,6.0,3.0,68.0,102.0,3.0,11.0,5.0,1.0,0.0,20.0,21.0,1.0,4.0,46.0,516.0,3.0,0.0,105.0,1.0,21.0,7.0,2.0,10.0,0.0,566.0,25.0,57.0,145.0,1822,1522.857142857143
2020-11-29,0.0,10.0,5.0,73.0,10.0,1.0,4.0,5.0,31.0,60.0,5.0,9.0,5.0,2.0,4.0,20.0,28.0,1.0,2.0,79.0,503.0,5.0,1.0,63.0,0.0,30.0,17.0,1.0,19.0,0.0,463.0,30.0,37.0,185.0,1708,1547.7142857142858
2020-11-30,0.0,9.0,3.0,108.0,15.0,3.0,6.0,2.0,35.0,54.0,2.0,9.0,3.0,3.0,3.0,14.0,22.0,2.0,3.0,29.0,390.0,1.0,0.0,74.0,0.0,28.0,7.0,1.0,21.0,0.0,622.0,22.0,38.0,217.0,1746,1570.142857142857
2020-12-01,1.0,8.0,1.0,72.0,7.0,12.0,2.0,6.0,47.0,58.0,6.0,8.0,1.0,2.0,2.0,-10.0,15.0,0.0,1.0,34.0,373.0,1.0,0.0,61.0,0.0,36.0,4.0,-1.0,5.0,0.0,727.0,13.0,47.0,168.0,1707,1669.857142857143
2020-12-02,0.0,8.0,15.0,124.0,5.0,3.0,5.0,5.0,45.0,74.0,6.0,5.0,2.0,1.0,1.0,0.0,18.0,0.0,-1.0,46.0,500.0,2.0,0.0,103.0,0.0,45.0,12.0,3.0,10.0,0.0,410.0,20.0,60.0,196.0,1723,1719.857142857143
2020-12-03,0.0,5.0,5.0,57.0,19.0,4.0,0.0,5.0,68.0,56.0,7.0,9.0,4.0,4.0,6.0,127.0,25.0,2.0,1.0,41.0,592.0,2.0,0.0,87.0,0.0,11.0,8.0,-2.0,13.0,0.0,396.0,23.0,62.0,187.0,1824,1769.2857142857142
2020-12-04,0.0,11.0,3.0,94.0,4.0,7.0,1.0,2.0,51.0,43.0,6.0,10.0,7.0,3.0,4.0,39.0,21.0,4.0,2.0,36.0,433.0,3.0,2.0,40.0,2.0,41.0,20.0,0.0,13.0,0.0,633.0,25.0,68.0,152.0,1780,1758.5714285714287
2020-12-05,0.0,4.0,2.0,41.0,41.0,4.0,4.0,6.0,68.0,89.0,7.0,5.0,13.0,2.0,6.0,25.0,23.0,2.0,2.0,72.0,463.0,4.0,4.0,64.0,1.0,44.0,15.0,-1.0,13.0,0.0,504.0,48.0,86.0,198.0,1859,1763.857142857143
2020-12-06,0.0,10.0,3.0,104.0,17.0,3.0,7.0,7.0,51.0,87.0,5.0,10.0,5.0,5.0,13.0,22.0,35.0,0.0,1.0,61.0,477.0,3.0,3.0,47.0,1.0,44.0,15.0,1.0,7.0,0.0,568.0,32.0,31.0,249.0,1924,1794.7142857142858
2020-12-07,0.0,6.0,2.0,133.0,22.0,1.0,2.0,2.0,54.0,76.0,2.0,10.0,11.0,0.0,7.0,23.0,27.0,2.0,3.0,48.0,512.0,0.0,0.0,61.0,0.0,60.0,6.0,0.0,9.0,2.0,601.0,30.0,46.0,167.0,1925,1820.2857142857142
2020-12-08,0.0,1.0,5.0,76.0,4.0,2.0,5.0,4.0,66.0,51.0,0.0,9.0,6.0,6.0,6.0,55.0,15.0,2.0,1.0,21.0,349.0,2.0,0.0,61.0,10.0,62.0,9.0,4.0,2.0,1.0,588.0,28.0,84.0,141.0,1676,1815.857142857143
2020-12-09,0.0,8.0,7.0,75.0,8.0,6.0,14.0,8.0,96.0,97.0,9.0,7.0,4.0,1.0,7.0,37.0,43.0,-1.0,2.0,33.0,471.0,3.0,0.0,64.0,7.0,34.0,15.0,1.0,10.0,1.0,517.0,25.0,94.0,187.0,1890,1839.7142857142858
2020-12-10,0.0,11.0,4.0,55.0,23.0,6.0,4.0,6.0,51.0,75.0,6.0,3.0,17.0,5.0,9.0,61.0,35.0,1.0,1.0,56.0,515.0,3.0,0.0,65.0,11.0,54.0,17.0,3.0,13.0,2.0,496.0,55.0,112.0,208.0,1983,1862.4285714285713
2020-12-11,0.0,11.0,-1.0,91.0,46.0,8.0,9.0,8.0,57.0,58.0,9.0,11.0,13.0,6.0,17.0,33.0,25.0,1.0,1.0,59.0,386.0,1.0,0.0,77.0,19.0,39.0,19.0,0.0,10.0,1.0,469.0,54.0,106.0,205.0,1848,1872.142857142857
2020-12-12,1.0,17.0,3.0,80.0,11.0,4.0,9.0,12.0,47.0,109.0,15.0,7.0,24.0,1.0,10.0,37.0,45.0,0.0,0.0,19.0,436.0,3.0,0.0,78.0,10.0,31.0,21.0,3.0,13.0,1.0,522.0,38.0,81.0,185.0,1873,1874.142857142857
2020-12-13,0.0,22.0,2.0,86.0,23.0,4.0,3.0,13.0,62.0,90.0,4.0,17.0,13.0,1.0,12.0,25.0,61.0,2.0,0.0,55.0,356.0,4.0,1.0,61.0,4.0,36.0,17.0,0.0,10.0,0.0,456.0,22.0,72.0,143.0,1677,1838.857142857143
2020-12-14,0.0,13.0,0.0,68.0,27.0,5.0,7.0,11.0,64.0,134.0,3.0,12.0,11.0,3.0,8.0,43.0,58.0,0.0,0.0,45.0,390.0,4.0,0.0,71.0,3.0,33.0,26.0,0.0,4.0,1.0,544.0,47.0,114.0,191.0,1940,1841.0
2020-12-15,0.0,28.0,8.0,92.0,11.0,2.0,11.0,8.0,65.0,99.0,4.0,12.0,5.0,5.0,3.0,31.0,65.0,2.0,1.0,-9.0,586.0,1.0,1.0,71.0,2.0,55.0,21.0,4.0,3.0,1.0,711.0,37.0,185.0,154.0,2275,1926.5714285714287
